scenario_id,ego_id,rule_STL
DEU_LocationALower-33_134_T-1,16,R_G3
DEU_LocationALower-33_64_T-1,6,R_G3
DEU_LocationALower-33_64_T-1,12,R_G3
DEU_LocationALower-51_218_T-1,8,R_G3
DEU_LocationALower-51_218_T-1,14,R_G3
DEU_LocationALower-56_154_T-1,8,R_G3
DEU_LocationALower-56_154_T-1,12,R_G3
DEU_LocationALower-49_60_T-1,13,R_G3
DEU_LocationALower-11_4_T-1,5,R_G3
DEU_LocationALower-11_4_T-1,13,R_G3
DEU_LocationALower-11_4_T-1,15,R_G3
DEU_LocationALower-11_4_T-1,18,R_G1,R_G3
DEU_LocationALower-57_155_T-1,9,R_G3
DEU_LocationAUpper-31_275_T-1,8,R_G3
DEU_LocationALower-43_248_T-1,12,R_G3
DEU_LocationALower-54_125_T-1,16,R_G3
DEU_LocationALower-54_125_T-1,19,R_G3
DEU_LocationALower-40_31_T-1,10,R_G3
DEU_LocationALower-40_31_T-1,16,R_G3
DEU_LocationALower-40_31_T-1,18,R_G3
DEU_LocationALower-13_106_T-1,8,R_G3
DEU_LocationALower-33_243_T-1,11,R_G3
DEU_LocationALower-33_243_T-1,15,R_G3
DEU_LocationALower-52_44_T-1,8,R_G3
DEU_LocationALower-26_80_T-1,8,R_G3
DEU_LocationCLower-5_193_T-1,7,R_G3
DEU_LocationALower-37_64_T-1,10,R_G3
DEU_LocationALower-27_86_T-1,24,R_G3
DEU_LocationALower-47_1_T-1,14,R_G3
DEU_LocationALower-47_1_T-1,16,R_G3
DEU_LocationALower-57_130_T-1,20,R_G3
DEU_LocationALower-41_162_T-1,8,R_G3
DEU_LocationALower-41_162_T-1,9,R_G3
DEU_LocationALower-41_162_T-1,12,R_G3
DEU_LocationALower-41_162_T-1,15,R_G3
DEU_LocationALower-41_162_T-1,16,R_G3
DEU_LocationALower-56_202_T-1,19,R_G3
DEU_LocationAUpper-29_110_T-1,7,R_G3
DEU_LocationAUpper-29_110_T-1,10,R_G3
DEU_LocationALower-27_266_T-1,7,R_G3
DEU_LocationALower-39_224_T-1,9,R_G3
DEU_LocationALower-27_147_T-1,10,R_G3
DEU_LocationALower-27_147_T-1,11,R_G3
DEU_LocationALower-27_147_T-1,15,R_G3
DEU_LocationALower-43_3_T-1,5,R_G3
DEU_LocationALower-43_3_T-1,8,R_G3
DEU_LocationALower-43_3_T-1,13,R_G3
DEU_LocationALower-55_121_T-1,10,R_G3
DEU_LocationALower-42_20_T-1,6,R_G3
DEU_LocationALower-42_20_T-1,9,R_G3
DEU_LocationALower-42_20_T-1,12,R_G3
DEU_LocationALower-42_20_T-1,14,R_G3
DEU_LocationALower-42_20_T-1,16,R_G3
DEU_LocationALower-42_20_T-1,21,R_G3
DEU_LocationALower-37_200_T-1,12,R_G3
DEU_LocationALower-30_40_T-1,9,R_G3
DEU_LocationALower-30_40_T-1,15,R_G3
DEU_LocationALower-39_274_T-1,12,R_G3
DEU_LocationALower-51_235_T-1,15,R_G3
DEU_LocationALower-51_235_T-1,16,R_G3
DEU_LocationALower-35_117_T-1,16,R_G3
DEU_LocationCUpper-6_2_T-1,8,R_G3
DEU_LocationCUpper-6_2_T-1,9,R_G3
DEU_LocationALower-45_258_T-1,12,R_G1,R_G3
DEU_LocationAUpper-30_219_T-1,5,R_G3
DEU_LocationCLower-6_51_T-1,8,R_G3
DEU_LocationAUpper-41_238_T-1,13,R_G3
DEU_LocationALower-49_256_T-1,13,R_G3
DEU_LocationALower-49_256_T-1,17,R_G3
DEU_LocationALower-49_256_T-1,19,R_G3
DEU_LocationALower-56_192_T-1,12,R_G3
DEU_LocationALower-56_192_T-1,14,R_G3
DEU_LocationALower-56_192_T-1,15,R_G3
DEU_LocationALower-56_192_T-1,16,R_G3
DEU_LocationAUpper-13_119_T-1,15,R_G3
DEU_LocationALower-56_210_T-1,11,R_G3
DEU_LocationALower-56_210_T-1,16,R_G3
DEU_LocationALower-37_61_T-1,11,R_G3
DEU_LocationALower-37_61_T-1,13,R_G3
DEU_LocationAUpper-44_75_T-1,10,R_G3
DEU_LocationALower-27_181_T-1,7,R_G3
DEU_LocationAUpper-42_229_T-1,8,R_G3
DEU_LocationAUpper-42_229_T-1,23,R_G3
DEU_LocationALower-57_162_T-1,11,R_G3
DEU_LocationALower-14_32_T-1,10,R_G3
DEU_LocationALower-57_134_T-1,11,R_G3
DEU_LocationALower-57_134_T-1,17,R_G3
DEU_LocationALower-39_30_T-1,11,R_G3
DEU_LocationALower-51_18_T-1,9,R_G3
DEU_LocationBLower-1_128_T-1,5,R_G3
DEU_LocationALower-25_189_T-1,18,R_G3
DEU_LocationAUpper-38_235_T-1,9,R_G3
DEU_LocationALower-40_93_T-1,20,R_G3
DEU_LocationALower-12_222_T-1,11,R_G3
DEU_LocationALower-12_222_T-1,13,R_G3
DEU_LocationALower-12_222_T-1,17,R_G3
DEU_LocationALower-51_233_T-1,16,R_G3
DEU_LocationALower-42_226_T-1,12,R_G3
DEU_LocationALower-42_226_T-1,15,R_G3
DEU_LocationAUpper-13_252_T-1,25,R_G3
DEU_LocationALower-49_12_T-1,8,R_G3
DEU_LocationALower-46_122_T-1,21,R_G3
DEU_LocationALower-27_99_T-1,14,R_G3
DEU_LocationALower-55_70_T-1,16,R_G3
DEU_LocationDUpper-8_251_T-1,8,R_G3
DEU_LocationALower-52_178_T-1,5,R_G3
DEU_LocationALower-37_72_T-1,8,R_G3
DEU_LocationALower-50_150_T-1,7,R_G3
DEU_LocationALower-50_150_T-1,9,R_G3
DEU_LocationAUpper-38_48_T-1,12,R_G3
DEU_LocationALower-48_262_T-1,16,R_G3
DEU_LocationALower-48_255_T-1,13,R_G3
DEU_LocationCLower-5_53_T-1,6,R_G3
DEU_LocationALower-43_201_T-1,8,R_G3
DEU_LocationALower-43_201_T-1,15,R_G3
DEU_LocationALower-43_201_T-1,21,R_G3
DEU_LocationALower-12_42_T-1,23,R_G3
DEU_LocationALower-12_42_T-1,24,R_G3
DEU_LocationALower-37_11_T-1,7,R_G3
DEU_LocationALower-31_167_T-1,13,R_G3
DEU_LocationALower-41_26_T-1,7,R_G3
DEU_LocationALower-41_26_T-1,8,R_G3
DEU_LocationALower-41_26_T-1,9,R_G3
DEU_LocationALower-33_153_T-1,6,R_G3
DEU_LocationAUpper-40_154_T-1,5,R_G3
DEU_LocationAUpper-40_154_T-1,6,R_G3
DEU_LocationAUpper-30_94_T-1,14,R_G3
DEU_LocationALower-43_143_T-1,10,R_G3
DEU_LocationALower-43_143_T-1,11,R_G3
DEU_LocationALower-43_143_T-1,12,R_G3
DEU_LocationALower-43_143_T-1,13,R_G3
DEU_LocationALower-43_143_T-1,16,R_G3
DEU_LocationALower-43_143_T-1,17,R_G3
DEU_LocationALower-43_143_T-1,25,R_G3
DEU_LocationALower-35_205_T-1,8,R_G3
DEU_LocationALower-41_132_T-1,6,R_G3
DEU_LocationALower-41_132_T-1,7,R_G3
DEU_LocationALower-41_132_T-1,11,R_G3
DEU_LocationALower-41_132_T-1,14,R_G3
DEU_LocationALower-29_226_T-1,10,R_G3
DEU_LocationALower-45_53_T-1,12,R_G3
DEU_LocationALower-45_53_T-1,13,R_G3
DEU_LocationALower-45_53_T-1,15,R_G3
DEU_LocationALower-45_53_T-1,17,R_G3
DEU_LocationAUpper-54_39_T-1,12,R_G3
DEU_LocationAUpper-54_39_T-1,14,R_G3
DEU_LocationALower-40_59_T-1,7,R_G3
DEU_LocationAUpper-53_73_T-1,14,R_G3
DEU_LocationALower-27_235_T-1,21,R_G3
DEU_LocationDLower-9_263_T-1,8,R_G3
DEU_LocationAUpper-29_141_T-1,8,R_G3
DEU_LocationALower-41_163_T-1,7,R_G3
DEU_LocationALower-41_163_T-1,10,R_G3
DEU_LocationALower-41_163_T-1,18,R_G3
DEU_LocationALower-55_193_T-1,9,R_G3
DEU_LocationALower-55_193_T-1,16,R_G3
DEU_LocationALower-13_228_T-1,12,R_G3
DEU_LocationAUpper-50_83_T-1,12,R_G3
DEU_LocationALower-40_239_T-1,7,R_G3
DEU_LocationALower-40_239_T-1,9,R_G3
DEU_LocationALower-40_239_T-1,10,R_G3
DEU_LocationALower-40_239_T-1,11,R_G3
DEU_LocationALower-40_239_T-1,12,R_G3
DEU_LocationALower-50_271_T-1,9,R_G3
DEU_LocationALower-50_271_T-1,12,R_G3
DEU_LocationALower-36_291_T-1,13,R_G1,R_G3
DEU_LocationALower-35_13_T-1,12,R_G3
DEU_LocationALower-45_31_T-1,12,R_G3
DEU_LocationALower-45_31_T-1,15,R_G3
DEU_LocationALower-45_31_T-1,18,R_G3
DEU_LocationAUpper-33_203_T-1,23,R_G3
DEU_LocationALower-33_51_T-1,6,R_G3
DEU_LocationALower-33_51_T-1,9,R_G3
DEU_LocationALower-38_71_T-1,7,R_G3
DEU_LocationALower-38_71_T-1,17,R_G3
DEU_LocationALower-38_71_T-1,21,R_G3
DEU_LocationALower-13_181_T-1,14,R_G3
DEU_LocationFLower-60_189_T-1,11,R_G3
DEU_LocationFLower-60_189_T-1,14,R_G3
DEU_LocationELower-24_74_T-1,15,R_G3
DEU_LocationALower-50_256_T-1,12,R_G3
DEU_LocationALower-50_256_T-1,15,R_G3
DEU_LocationFLower-60_184_T-1,5,R_G3
DEU_LocationALower-50_218_T-1,18,R_G3
DEU_LocationALower-46_69_T-1,7,R_G3
DEU_LocationALower-41_251_T-1,10,R_G3
DEU_LocationALower-41_251_T-1,12,R_G3
DEU_LocationALower-41_251_T-1,15,R_G3
DEU_LocationALower-41_251_T-1,16,R_G3
DEU_LocationALower-47_101_T-1,18,R_G3
DEU_LocationALower-47_101_T-1,21,R_G3
DEU_LocationAUpper-34_183_T-1,18,R_G3
DEU_LocationALower-42_37_T-1,11,R_G3
DEU_LocationALower-50_261_T-1,10,R_G3
DEU_LocationALower-41_97_T-1,12,R_G3
DEU_LocationAUpper-49_148_T-1,6,R_G3
DEU_LocationAUpper-33_201_T-1,14,R_G3
DEU_LocationALower-54_105_T-1,14,R_G3
DEU_LocationALower-54_105_T-1,18,R_G3
DEU_LocationALower-28_212_T-1,16,R_G3
DEU_LocationALower-44_145_T-1,14,R_G3
DEU_LocationALower-44_145_T-1,19,R_G1,R_G3
DEU_LocationALower-49_238_T-1,12,R_G3
DEU_LocationALower-54_56_T-1,12,R_G3
DEU_LocationALower-50_230_T-1,7,R_G3
DEU_LocationALower-50_230_T-1,17,R_G3
DEU_LocationELower-15_61_T-1,11,R_G3
DEU_LocationALower-39_124_T-1,6,R_G3
DEU_LocationALower-39_124_T-1,7,R_G3
DEU_LocationALower-39_124_T-1,12,R_G3
DEU_LocationALower-39_124_T-1,17,R_G3
DEU_LocationALower-57_138_T-1,6,R_G3
DEU_LocationALower-57_138_T-1,10,R_G3
DEU_LocationDLower-9_39_T-1,10,R_G3
DEU_LocationALower-30_200_T-1,12,R_G3
DEU_LocationALower-30_200_T-1,15,R_G3
DEU_LocationALower-42_12_T-1,8,R_G3
DEU_LocationALower-42_12_T-1,10,R_G3
DEU_LocationALower-42_12_T-1,12,R_G3
DEU_LocationAUpper-29_276_T-1,12,R_G3
DEU_LocationAUpper-47_123_T-1,12,R_G3
DEU_LocationALower-49_122_T-1,8,R_G3
DEU_LocationALower-49_122_T-1,13,R_G3
DEU_LocationALower-43_113_T-1,11,R_G3
DEU_LocationALower-43_113_T-1,14,R_G3
DEU_LocationALower-43_113_T-1,16,R_G3
DEU_LocationALower-30_46_T-1,16,R_G1,R_G3
DEU_LocationALower-30_46_T-1,17,R_G3
DEU_LocationALower-11_11_T-1,14,R_G3
DEU_LocationALower-37_174_T-1,7,R_G3
DEU_LocationAUpper-46_245_T-1,8,R_G3
DEU_LocationAUpper-46_245_T-1,13,R_G3
DEU_LocationALower-31_107_T-1,12,R_G3
DEU_LocationALower-37_93_T-1,19,R_G3
DEU_LocationFLower-58_81_T-1,8,R_G3
DEU_LocationELower-20_18_T-1,13,R_G3
DEU_LocationALower-53_205_T-1,16,R_G3
DEU_LocationALower-52_80_T-1,7,R_G3
DEU_LocationELower-19_161_T-1,8,R_G3
DEU_LocationBLower-1_174_T-1,7,R_G3
DEU_LocationAUpper-55_124_T-1,18,R_G1,R_G3
DEU_LocationAUpper-35_234_T-1,8,R_G3
DEU_LocationALower-46_194_T-1,8,R_G3
DEU_LocationALower-52_126_T-1,9,R_G3
DEU_LocationCLower-5_202_T-1,7,R_G3
DEU_LocationALower-45_246_T-1,10,R_G3
DEU_LocationALower-45_246_T-1,14,R_G3
DEU_LocationALower-25_119_T-1,5,R_G3
DEU_LocationALower-25_119_T-1,8,R_G3
DEU_LocationDUpper-7_73_T-1,7,R_G3
DEU_LocationALower-49_168_T-1,20,R_G1,R_G3
DEU_LocationALower-54_75_T-1,9,R_G3
DEU_LocationALower-54_75_T-1,10,R_G3
DEU_LocationAUpper-11_33_T-1,31,R_G3
DEU_LocationAUpper-37_157_T-1,19,R_G3
DEU_LocationALower-43_69_T-1,11,R_G3
DEU_LocationALower-57_246_T-1,19,R_G3
DEU_LocationALower-41_46_T-1,10,R_G3
DEU_LocationALower-41_46_T-1,13,R_G3
DEU_LocationALower-30_278_T-1,12,R_G3
DEU_LocationALower-30_278_T-1,13,R_G3
DEU_LocationDLower-7_118_T-1,6,R_G3
DEU_LocationALower-36_201_T-1,12,R_G3
DEU_LocationALower-33_272_T-1,5,R_G3
DEU_LocationALower-48_1_T-1,5,R_G3
DEU_LocationALower-48_1_T-1,8,R_G3
DEU_LocationALower-48_1_T-1,9,R_G3
DEU_LocationELower-23_91_T-1,7,R_G3
DEU_LocationELower-23_91_T-1,10,R_G3
DEU_LocationALower-53_222_T-1,8,R_G3
DEU_LocationALower-34_82_T-1,5,R_G3
DEU_LocationALower-41_112_T-1,6,R_G3
DEU_LocationALower-41_112_T-1,15,R_G3
DEU_LocationAUpper-30_2_T-1,6,R_G3
DEU_LocationFLower-60_194_T-1,12,R_G3
DEU_LocationAUpper-34_177_T-1,6,R_G3
DEU_LocationCLower-4_40_T-1,6,R_G3
DEU_LocationELower-15_154_T-1,9,R_G3
DEU_LocationALower-37_151_T-1,11,R_G3
DEU_LocationALower-37_151_T-1,12,R_G3
DEU_LocationALower-37_151_T-1,21,R_G3
DEU_LocationALower-13_234_T-1,20,R_G3
DEU_LocationALower-57_196_T-1,11,R_G3
DEU_LocationALower-40_75_T-1,8,R_G3
DEU_LocationALower-40_75_T-1,19,R_G3
DEU_LocationELower-16_117_T-1,7,R_G1,R_G3
DEU_LocationALower-50_49_T-1,10,R_G3
DEU_LocationALower-50_49_T-1,12,R_G3
DEU_LocationALower-37_134_T-1,7,R_G3
DEU_LocationAUpper-12_220_T-1,9,R_G3
DEU_LocationAUpper-38_177_T-1,10,R_G3
DEU_LocationELower-20_13_T-1,6,R_G3
DEU_LocationALower-45_171_T-1,9,R_G3
DEU_LocationALower-45_171_T-1,14,R_G3
DEU_LocationALower-13_220_T-1,16,R_G3
DEU_LocationALower-32_126_T-1,12,R_G3
DEU_LocationALower-32_126_T-1,16,R_G3
DEU_LocationALower-32_126_T-1,20,R_G3
DEU_LocationALower-32_126_T-1,21,R_G3
DEU_LocationALower-42_117_T-1,8,R_G3
DEU_LocationALower-42_117_T-1,12,R_G3
DEU_LocationCLower-6_150_T-1,8,R_G3
DEU_LocationALower-12_7_T-1,13,R_G3
DEU_LocationALower-44_121_T-1,11,R_G3
DEU_LocationALower-44_121_T-1,12,R_G3
DEU_LocationALower-44_121_T-1,13,R_G3
DEU_LocationALower-44_121_T-1,15,R_G3
DEU_LocationFLower-58_45_T-1,6,R_G3
DEU_LocationFLower-58_45_T-1,8,R_G3
DEU_LocationFLower-58_45_T-1,10,R_G3
DEU_LocationFLower-58_45_T-1,14,R_G3
DEU_LocationAUpper-34_73_T-1,15,R_G3
DEU_LocationALower-42_253_T-1,8,R_G3
DEU_LocationALower-56_205_T-1,14,R_G3
DEU_LocationALower-56_205_T-1,15,R_G3
DEU_LocationALower-56_205_T-1,19,R_G3
DEU_LocationALower-11_9_T-1,14,R_G3
DEU_LocationALower-37_235_T-1,8,R_G1,R_G3
DEU_LocationALower-12_109_T-1,17,R_G3
DEU_LocationALower-12_109_T-1,20,R_G1,R_G3
DEU_LocationALower-57_70_T-1,11,R_G3
DEU_LocationAUpper-14_17_T-1,9,R_G1,R_G3
DEU_LocationALower-49_143_T-1,9,R_G3
DEU_LocationALower-49_143_T-1,11,R_G3
DEU_LocationALower-57_164_T-1,5,R_G3
DEU_LocationALower-57_164_T-1,6,R_G3
DEU_LocationCLower-6_177_T-1,17,R_G3
DEU_LocationCUpper-5_97_T-1,12,R_G3
DEU_LocationALower-48_93_T-1,12,R_G3
DEU_LocationALower-48_93_T-1,14,R_G3
DEU_LocationAUpper-13_77_T-1,7,R_G3
DEU_LocationALower-32_186_T-1,12,R_G1,R_G3
DEU_LocationAUpper-47_79_T-1,13,R_G1,R_G3
DEU_LocationALower-35_70_T-1,14,R_G3
DEU_LocationALower-43_142_T-1,6,R_G3
DEU_LocationALower-43_142_T-1,14,R_G3
DEU_LocationALower-38_273_T-1,7,R_G3
DEU_LocationFLower-60_219_T-1,5,R_G3
DEU_LocationALower-34_75_T-1,14,R_G3
DEU_LocationALower-34_75_T-1,17,R_G3
DEU_LocationAUpper-34_162_T-1,10,R_G3
DEU_LocationDUpper-9_95_T-1,8,R_G3
DEU_LocationALower-45_16_T-1,8,R_G3
DEU_LocationALower-45_16_T-1,16,R_G1,R_G3
DEU_LocationALower-35_50_T-1,12,R_G3
DEU_LocationALower-40_46_T-1,7,R_G3
DEU_LocationALower-40_46_T-1,8,R_G3
DEU_LocationALower-40_46_T-1,11,R_G3
DEU_LocationALower-40_46_T-1,14,R_G3
DEU_LocationALower-40_46_T-1,20,R_G3
DEU_LocationALower-53_42_T-1,16,R_G3
DEU_LocationALower-55_79_T-1,10,R_G3
DEU_LocationAUpper-54_259_T-1,18,R_G3
DEU_LocationCLower-5_74_T-1,9,R_G3
DEU_LocationALower-31_192_T-1,9,R_G3
DEU_LocationALower-31_192_T-1,11,R_G3
DEU_LocationALower-31_192_T-1,16,R_G3
DEU_LocationALower-25_185_T-1,10,R_G3
DEU_LocationALower-38_47_T-1,18,R_G1,R_G3
DEU_LocationALower-37_196_T-1,5,R_G3
DEU_LocationALower-37_196_T-1,8,R_G3
DEU_LocationAUpper-31_241_T-1,15,R_G3
DEU_LocationALower-56_68_T-1,8,R_G3
DEU_LocationALower-39_242_T-1,11,R_G3
DEU_LocationALower-39_242_T-1,12,R_G3
DEU_LocationALower-36_34_T-1,15,R_G3
DEU_LocationALower-36_34_T-1,19,R_G3
DEU_LocationALower-40_21_T-1,7,R_G3
DEU_LocationALower-40_21_T-1,9,R_G3
DEU_LocationALower-40_21_T-1,14,R_G3
DEU_LocationALower-40_21_T-1,15,R_G3
DEU_LocationALower-40_21_T-1,16,R_G3
DEU_LocationALower-40_21_T-1,18,R_G3
DEU_LocationALower-39_41_T-1,13,R_G3
DEU_LocationALower-39_41_T-1,15,R_G3
DEU_LocationALower-56_190_T-1,5,R_G3
DEU_LocationALower-56_190_T-1,9,R_G3
DEU_LocationALower-56_190_T-1,11,R_G3
DEU_LocationALower-50_72_T-1,7,R_G3
DEU_LocationALower-44_60_T-1,14,R_G3
DEU_LocationALower-46_208_T-1,16,R_G3
DEU_LocationALower-36_170_T-1,10,R_G3
DEU_LocationAUpper-47_235_T-1,11,R_G3
DEU_LocationALower-13_159_T-1,17,R_G3
DEU_LocationALower-39_65_T-1,8,R_G3
DEU_LocationALower-42_242_T-1,11,R_G3
DEU_LocationALower-42_242_T-1,15,R_G3
DEU_LocationALower-40_173_T-1,11,R_G3
DEU_LocationCLower-4_258_T-1,8,R_G3
DEU_LocationALower-45_264_T-1,12,R_G3
DEU_LocationALower-48_267_T-1,8,R_G3
DEU_LocationBUpper-1_1_T-1,5,R_G3
DEU_LocationBUpper-3_40_T-1,5,R_G3
DEU_LocationALower-56_90_T-1,11,R_G3
DEU_LocationELower-20_232_T-1,6,R_G3
DEU_LocationAUpper-27_89_T-1,19,R_G3
DEU_LocationALower-52_170_T-1,6,R_G3
DEU_LocationALower-39_228_T-1,14,R_G1,R_G3
DEU_LocationALower-43_238_T-1,8,R_G3
DEU_LocationALower-43_238_T-1,9,R_G3
DEU_LocationALower-43_238_T-1,13,R_G3
DEU_LocationALower-43_238_T-1,17,R_G3
DEU_LocationELower-20_137_T-1,5,R_G3
DEU_LocationAUpper-37_53_T-1,8,R_G3
DEU_LocationALower-52_181_T-1,11,R_G3
DEU_LocationALower-50_50_T-1,9,R_G3
DEU_LocationALower-50_50_T-1,12,R_G1,R_G3
DEU_LocationALower-25_229_T-1,17,R_G3
DEU_LocationALower-25_229_T-1,23,R_G3
DEU_LocationALower-38_198_T-1,10,R_G3
DEU_LocationAUpper-37_238_T-1,7,R_G3
DEU_LocationALower-47_164_T-1,20,R_G3
DEU_LocationALower-48_57_T-1,18,R_G3
DEU_LocationALower-55_60_T-1,8,R_G3
DEU_LocationALower-35_174_T-1,16,R_G3
DEU_LocationALower-55_162_T-1,7,R_G3
DEU_LocationALower-55_162_T-1,13,R_G3
DEU_LocationALower-55_162_T-1,15,R_G3
DEU_LocationALower-55_162_T-1,16,R_G3
DEU_LocationALower-49_113_T-1,8,R_G3
DEU_LocationALower-49_113_T-1,12,R_G3
DEU_LocationAUpper-38_73_T-1,16,R_G3
DEU_LocationALower-48_266_T-1,8,R_G3
DEU_LocationALower-38_156_T-1,15,R_G3
DEU_LocationALower-50_266_T-1,9,R_G3
DEU_LocationALower-50_266_T-1,18,R_G3
DEU_LocationAUpper-32_159_T-1,19,R_G3
DEU_LocationALower-51_40_T-1,7,R_G3
DEU_LocationALower-47_123_T-1,16,R_G3
DEU_LocationCLower-6_56_T-1,9,R_G1,R_G3
DEU_LocationALower-52_143_T-1,14,R_G3
DEU_LocationALower-44_254_T-1,15,R_G3
DEU_LocationALower-44_254_T-1,23,R_G3
DEU_LocationALower-36_303_T-1,7,R_G3
DEU_LocationDLower-9_141_T-1,9,R_G3
DEU_LocationALower-38_157_T-1,9,R_G3
DEU_LocationALower-31_36_T-1,13,R_G3
DEU_LocationALower-31_36_T-1,14,R_G3
DEU_LocationALower-31_102_T-1,14,R_G3
DEU_LocationALower-33_132_T-1,12,R_G3
DEU_LocationALower-30_279_T-1,5,R_G3
DEU_LocationALower-25_120_T-1,22,R_G3
DEU_LocationALower-29_222_T-1,24,R_G3
DEU_LocationALower-32_25_T-1,15,R_G3
DEU_LocationDUpper-10_44_T-1,12,R_G3
DEU_LocationALower-30_147_T-1,9,R_G3
DEU_LocationALower-30_147_T-1,10,R_G3
DEU_LocationELower-24_75_T-1,16,R_G3
DEU_LocationALower-37_164_T-1,6,R_G3
DEU_LocationCLower-4_32_T-1,10,R_G3
DEU_LocationALower-32_154_T-1,6,R_G3
DEU_LocationALower-34_154_T-1,17,R_G3
DEU_LocationALower-29_123_T-1,11,R_G3
DEU_LocationALower-29_123_T-1,16,R_G1,R_G3
DEU_LocationCLower-4_184_T-1,12,R_G3
DEU_LocationCLower-4_184_T-1,13,R_G3
DEU_LocationCLower-4_184_T-1,18,R_G3
DEU_LocationALower-33_106_T-1,8,R_G3
DEU_LocationALower-41_131_T-1,7,R_G3
DEU_LocationALower-38_176_T-1,25,R_G3
DEU_LocationALower-38_270_T-1,16,R_G3
DEU_LocationALower-46_251_T-1,17,R_G3
DEU_LocationALower-40_160_T-1,12,R_G1,R_G3
DEU_LocationALower-40_160_T-1,17,R_G3
DEU_LocationALower-37_94_T-1,8,R_G3
DEU_LocationALower-37_94_T-1,14,R_G3
DEU_LocationCLower-4_97_T-1,7,R_G3
DEU_LocationALower-31_66_T-1,8,R_G3
DEU_LocationALower-46_127_T-1,19,R_G3
DEU_LocationALower-31_211_T-1,15,R_G3
DEU_LocationALower-39_132_T-1,8,R_G3
DEU_LocationALower-39_132_T-1,10,R_G3
DEU_LocationAUpper-48_222_T-1,14,R_G1,R_G3
DEU_LocationALower-51_84_T-1,10,R_G3
DEU_LocationALower-51_84_T-1,12,R_G3
DEU_LocationALower-35_78_T-1,16,R_G3
DEU_LocationELower-19_228_T-1,3,R_G3
DEU_LocationALower-27_140_T-1,14,R_G1,R_G3
DEU_LocationAUpper-29_261_T-1,8,R_G3
DEU_LocationALower-47_139_T-1,16,R_G3
DEU_LocationALower-47_139_T-1,18,R_G3
DEU_LocationALower-26_82_T-1,17,R_G3
DEU_LocationALower-41_125_T-1,11,R_G3
DEU_LocationALower-41_125_T-1,12,R_G3
DEU_LocationELower-22_86_T-1,5,R_G3
DEU_LocationALower-37_197_T-1,9,R_G3
DEU_LocationALower-54_39_T-1,9,R_G3
DEU_LocationALower-54_39_T-1,11,R_G3
DEU_LocationDLower-10_88_T-1,11,R_G3
DEU_LocationDLower-10_88_T-1,12,R_G1,R_G3
DEU_LocationALower-27_275_T-1,9,R_G3
DEU_LocationALower-43_129_T-1,13,R_G3
DEU_LocationALower-43_129_T-1,15,R_G3
DEU_LocationALower-51_255_T-1,7,R_G3
DEU_LocationALower-14_130_T-1,7,R_G3
DEU_LocationALower-14_130_T-1,10,R_G3
DEU_LocationALower-52_60_T-1,10,R_G3
DEU_LocationALower-39_177_T-1,7,R_G3
DEU_LocationALower-39_177_T-1,9,R_G3
DEU_LocationAUpper-13_211_T-1,13,R_G3
DEU_LocationALower-31_13_T-1,11,R_G3
DEU_LocationALower-31_13_T-1,12,R_G3
DEU_LocationCLower-5_120_T-1,12,R_G3
DEU_LocationAUpper-43_80_T-1,13,R_G3
DEU_LocationALower-28_291_T-1,8,R_G3
DEU_LocationALower-55_262_T-1,7,R_G3
DEU_LocationALower-42_29_T-1,10,R_G3
DEU_LocationALower-42_29_T-1,16,R_G3
DEU_LocationALower-42_29_T-1,18,R_G3
DEU_LocationEUpper-20_66_T-1,7,R_G3
DEU_LocationELower-16_66_T-1,5,R_G3
DEU_LocationAUpper-47_6_T-1,6,R_G3
DEU_LocationALower-45_97_T-1,6,R_G3
DEU_LocationALower-45_97_T-1,9,R_G3
DEU_LocationALower-45_18_T-1,10,R_G3
DEU_LocationALower-45_18_T-1,13,R_G3
DEU_LocationELower-16_114_T-1,5,R_G3
DEU_LocationBUpper-2_88_T-1,6,R_G3
DEU_LocationAUpper-35_222_T-1,12,R_G3
DEU_LocationALower-42_202_T-1,7,R_G3
DEU_LocationALower-52_76_T-1,12,R_G3
DEU_LocationALower-48_154_T-1,9,R_G3
DEU_LocationALower-25_71_T-1,8,R_G3
DEU_LocationALower-48_55_T-1,7,R_G3
DEU_LocationALower-48_55_T-1,9,R_G3
DEU_LocationAUpper-31_121_T-1,8,R_G3
DEU_LocationALower-50_121_T-1,16,R_G3
DEU_LocationALower-50_121_T-1,22,R_G3
DEU_LocationALower-45_76_T-1,7,R_G3
DEU_LocationALower-45_76_T-1,9,R_G3
DEU_LocationALower-45_76_T-1,11,R_G3
DEU_LocationALower-45_76_T-1,12,R_G3
DEU_LocationALower-42_206_T-1,11,R_G3
DEU_LocationALower-42_73_T-1,10,R_G3
DEU_LocationALower-42_73_T-1,15,R_G3
DEU_LocationALower-47_89_T-1,9,R_G3
DEU_LocationEUpper-23_95_T-1,3,R_G3
DEU_LocationALower-48_82_T-1,13,R_G1,R_G3
DEU_LocationALower-48_82_T-1,24,R_G3
DEU_LocationDUpper-9_52_T-1,13,R_G3
DEU_LocationALower-45_117_T-1,9,R_G3
DEU_LocationALower-45_117_T-1,10,R_G3
DEU_LocationALower-45_117_T-1,18,R_G3
DEU_LocationAUpper-49_30_T-1,11,R_G3
DEU_LocationALower-25_25_T-1,9,R_G3
DEU_LocationALower-50_192_T-1,10,R_G3
DEU_LocationALower-45_56_T-1,17,R_G3
